,in_degree,out_degree,in_strength_total,out_strength_total,label
21229,1,0,197,0,0
21230,1,9,156,71135,0
21231,2,1,3674,44,0
21232,2,0,2161,0,0
21233,1,0,9465,0,0
21234,1,0,422,0,0
21235,1,0,156343,0,0
21236,1,1,0,10,0
21237,1,1,1134,254,0
21238,1,1,3304,6508,0
21239,1,0,4922,0,0
21240,1,0,750,0,0
21241,1,0,986,0,0
21242,1,0,94,0,0
21243,1,0,566,0,0
21244,1,0,40,0,0
21245,1,2,56341,149569,0
21246,1,0,2544,0,0
21247,1,0,883,0,0
21248,2,0,51274,0,0
21249,1,0,1992,0,0
21250,2,0,27877,0,0
21251,2,0,2851,0,0
21252,1,0,34646,0,0
21253,1,1,3722,117,0
21254,1,0,1554,0,0
21255,1,0,39331,0,0
21256,1,0,322,0,0
21257,2,0,879603,0,0
21258,1,0,57553,0,0
21259,2,0,4280,0,0
21260,2,0,1551,0,0
21261,1,0,419,0,0
21262,1,0,82,0,0
21263,1,0,1445,0,0
21264,1,0,429,0,0
21265,1,3,74015,2281,0
21266,2,1,35086,7786,0
21267,1,0,9554,0,0
21268,1,0,10,0,0
21269,1,0,25,0,0
21270,1,3,161,6810,0
21271,2,0,1582,0,0
21272,1,0,2883,0,0
21273,2,2,1931,7319,0
21274,1,0,23332,0,0
21275,2,2,275,12327,0
21276,1,1,6508,26,0
21277,1,0,651,0,0
21278,1,1,148918,600,0
21279,0,1,0,282498,0
21280,1,2,604,212439,0
21281,1,4,35,135147,0
21282,3,0,146601,0,0
21283,1,0,1706,0,0
21284,2,2,10027,2014,0
21285,4,2,124439,12319,0
21286,0,4,0,16730,0
21287,1,0,499,0,0
21288,2,1,8026,1484,0
21289,0,3,0,31615,0
21290,1,0,153,0,0
21291,1,2,1655,79,0
21292,1,0,12,0,0
21293,0,4,0,12789,0
21294,1,0,3272,0,0
21295,1,4,1488,67589,0
21296,2,0,62967,0,0
21297,1,0,1055,0,0
21298,1,0,3617,0,0
21299,4,4,71010,6650,0
21300,1,0,6,0,0
21301,1,1,3213,37252,0
21302,0,2,0,634958,0
21303,3,0,157438,0,0
21304,0,3,0,64985,0
21305,2,0,19040,0,0
21306,0,2,0,89775,0
21307,0,1,0,897,0
21308,0,1,0,2851,0
21309,0,1,0,8,0
21310,1,1,1537,153,0
21311,1,1,1744,940867,0
21312,1,3,911,6615,0
21313,4,4,138661,3987,0
21314,0,1,0,10,0
21315,0,2,0,3767,0
21316,0,1,0,11263,0
21317,1,2,11254,158038,0
21318,2,2,9414,2250,0
21319,1,0,106,0,0
21320,0,1,0,983,0
21321,10,2,13216,14032,0
21322,0,1,0,651,0
21323,0,1,0,1260,0
21324,0,2,0,7443,0
21325,0,1,0,835,0
21326,2,6,974,335749,0
21327,0,2,0,650,0
21328,0,2,0,18040,0
21329,0,1,0,300,0
21330,0,1,0,4131,0
21331,0,2,0,2997,0
21332,0,1,0,935,0
21333,0,2,0,11826,0
21334,0,1,0,452,0
21335,0,1,0,17,0
21336,0,2,0,200666,0
21337,0,1,0,7380,0
21338,0,1,0,21047,0
21339,0,2,0,517,0
21340,1,19,297,284094,0
21341,0,1,0,91657,0
21342,0,4,0,12137,0
21343,0,2,0,151,0
21344,0,2,0,155183,0
21345,0,1,0,16,0
21346,0,1,0,5521,0
21347,0,1,0,11252,0
21348,0,1,0,39,0
21349,0,1,0,783,0
21350,0,1,0,17925,0
21351,0,1,0,1772,0
21352,0,3,0,847,0
21353,0,1,0,108,0
21354,0,1,0,1431,0
21355,0,4,0,2961,0
21356,0,2,0,2106,0
21357,0,1,0,4235,0
21358,0,2,0,3478,0
21359,1,1,3130,357,0
21360,0,1,0,26187,0
21361,0,1,0,4416,0
21362,0,1,0,0,0
21363,0,1,0,652,0
21364,0,1,0,61222,0
21365,0,1,0,1201,0
21366,0,2,0,1660,0
21367,0,2,0,59734,0
21368,0,1,0,69,0
21369,0,2,0,2473548,0
21370,0,1,0,11698,0
21371,0,4,0,19906,0
21372,0,2,0,24841,0
21373,0,1,0,1809,0
21374,0,1,0,23281,0
21375,0,1,0,129,0
21376,0,1,0,23449,0
21377,0,1,0,765,0
21378,0,1,0,633,0
21379,0,1,0,10965,0
21380,0,1,0,4639,0
21381,0,1,0,1344,0
21382,0,1,0,299,0
21383,0,1,0,766,0
21384,0,3,0,2257,0
21385,0,1,0,601,0
21386,0,1,0,1407,0
21387,0,1,0,1480,0
21388,0,1,0,52,0
21389,0,1,0,990,0
21390,0,1,0,23756,0
21391,0,2,0,25668,0
21392,0,1,0,721,0
21393,0,1,0,282,0
21394,1,1,44187,228218,0
21395,2,3,27091,20461,0
21396,0,1,0,1652,0
21397,0,1,0,324,0
21398,0,1,0,4131,0
21399,0,2,0,8679,0
21400,0,2,0,9973,0
21401,1,0,2665,0,0
21402,0,1,0,901,0
21403,0,1,0,9951,0
21404,0,1,0,66,0
21405,0,1,0,125,0
21406,0,2,0,68813,0
21407,0,2,0,9085,0
21408,0,1,0,4575,0
21409,0,1,0,6852,0
21410,0,1,0,808,0
21411,0,1,0,3076,0
21412,0,1,0,204496,0
21413,0,1,0,2363,0
21414,3,5,55616,98607,0
21415,0,1,0,8562,0
21416,0,2,0,3108,0
21417,2,0,62142,0,0
21418,1,0,453,0,0
21419,1,0,50845,0,0
21420,1,1,42440,1608,0
21421,0,1,0,202,0
21422,0,1,0,100,0
21423,0,1,0,247,0
21424,0,2,0,1284,0
21425,0,1,0,3614,0
21426,0,2,0,1032,0
21427,0,2,0,2370,0
21428,0,1,0,11,0
21429,0,1,0,532,0
21430,0,1,0,40321,0
21431,0,4,0,10023,0
21432,1,1,2234,3082,0
21433,0,1,0,3360,0
21434,0,3,0,16251,0
21435,0,2,0,7533,0
21436,0,1,0,1020,0
21437,0,1,0,107,0
21438,0,1,0,3827,0
21439,0,1,0,33112,0
21440,0,1,0,20,0
21441,0,1,0,53,0
21442,0,5,0,2352123,0
21443,0,2,0,10128,0
21444,5,12,41442,2150815,0
21445,0,2,0,5200,0
21446,5,4,5516,37649,0
21447,0,1,0,500,0
21448,1,3,29,32312,0
21449,4,0,26761,0,0
21450,0,1,0,903,0
21451,0,1,0,72,0
21452,0,1,0,358,0
21453,0,2,0,175147,0
21454,0,2,0,16282,0
21455,0,2,0,407,0
21456,0,1,0,2067,0
21457,0,1,0,17741,0
21458,0,1,0,16443,0
21459,0,1,0,3543,0
21460,0,3,0,19276,0
21461,2,3,4124,25670,0
21462,0,1,0,9725,0
21463,0,1,0,15445,0
21464,0,2,0,11877,0
21465,0,3,0,3388,0
21466,0,2,0,63837,0
21467,0,1,0,1193,0
21468,0,3,0,250053,0
21469,0,2,0,2382,0
21470,0,1,0,9746,0
21471,0,1,0,81,0
21472,0,1,0,4863,0
21473,0,1,0,2549,0
21474,0,1,0,7,0
21475,0,1,0,7110,0
21476,0,1,0,4503,0
21477,0,1,0,3834,0
21478,0,1,0,79097,0
21479,0,1,0,72,0
21480,0,2,0,7231,0
21481,0,1,0,22,0
21482,0,1,0,18037,0
21483,0,2,0,9017,0
21484,0,1,0,10856,0
21485,0,1,0,45,0
21486,0,2,0,3946,0
21487,0,1,0,17,0
21488,0,1,0,573,0
21489,1,2,73940,10089,0
21490,0,2,0,6909,0
21491,0,4,0,117098,0
21492,0,2,0,3168,0
21493,0,1,0,1280,0
21494,0,1,0,157416,0
21495,0,1,0,153,0
21496,0,1,0,19833,0
21497,0,1,0,294081,0
21498,0,1,0,70,0
21499,0,4,0,43362,0
21500,0,2,0,6407,0
21501,0,2,0,12609,0
21502,0,2,0,5027,0
21503,0,1,0,2323,0
21504,0,1,0,32728,0
21505,0,1,0,2325,0
21506,0,3,0,10446,0
21507,0,1,0,5496,0
21508,0,5,0,21585,0
21509,0,4,0,202554,0
21510,1,1,90858,6015,0
21511,0,2,0,46026,0
21512,0,1,0,643078,0
21513,0,1,0,114004,0
21514,0,1,0,35,0
21515,0,1,0,16,0
21516,0,1,0,1184,0
21517,0,1,0,38002,0
21518,0,1,0,63,0
21519,0,1,0,344,0
21520,0,2,0,3639,0
21521,0,2,0,4696,0
21522,0,1,0,588,0
21523,0,1,0,4722,0
21524,0,1,0,7713,0
21525,0,1,0,6233,0
21526,1,1,16503,207,0
21527,0,3,0,1272,0
21528,1,0,440,0,0
21529,0,2,0,2702,0
21530,1,0,38629,0,0
21531,1,0,1060,0,0
21532,1,0,35,0,0
21533,1,0,39,0,0
21534,1,0,41842,0,0
21535,1,2,42169,1124,0
21536,0,1,0,70,0
21537,0,2,0,116,0
21538,0,1,0,2793,0
21539,0,1,0,22767,0
21540,0,1,0,4760,0
21541,0,1,0,1135,0
21542,0,1,0,2133,0
21543,0,2,0,6252,0
21544,0,1,0,157,0
21545,0,1,0,1180,0
21546,0,1,0,4037,0
21547,0,1,0,14,0
21548,0,1,0,3748,0
21549,0,3,0,85652,0
21550,0,1,0,24862,0
21551,0,1,0,71195,0
21552,0,1,0,20580,0
21553,0,1,0,422,0
21554,0,2,0,3557,0
21555,0,1,0,3919,0
21556,0,1,0,569,0
21557,0,1,0,22944,0
21558,0,2,0,52621,0
21559,0,1,0,10409,0
21560,0,3,0,2396,0
21561,1,3,3764,30932,0
21562,1,15,301,52576,0
21563,0,1,0,4936,0
21564,0,1,0,329249,0
21565,0,1,0,2078,0
21566,0,2,0,28408,0
21567,0,1,0,139302,0
21568,0,1,0,5767,0
21569,0,1,0,131419,0
21570,0,1,0,1620,0
21571,0,1,0,594,0
21572,0,2,0,656,0
21573,0,1,0,247,0
21574,0,1,0,322,0
21575,1,2,481,937,0
21576,0,2,0,5512,0
21577,0,2,0,246,0
21578,16,3,90523,27803,0
21579,0,1,0,71,0
21580,0,1,0,111,0
21581,0,1,0,413193,0
21582,0,1,0,4248,0
21583,0,1,0,9935,0
21584,0,1,0,675226,0
21585,0,1,0,23192,0
21586,0,1,0,292158,0
21587,0,1,0,2375,0
21588,0,1,0,713,0
21589,0,3,0,76864,0
21590,3,4,10246,27012,0
21591,0,1,0,45468,0
21592,0,1,0,1472,0
21593,0,1,0,19264,0
21594,0,2,0,1854,0
21595,0,1,0,8113,0
21596,0,1,0,71,0
21597,0,1,0,6425,0
21598,0,2,0,5662,0
21599,1,1,170,136182,0
21600,0,3,0,8153,0
21601,0,1,0,33820,0
21602,0,1,0,920,0
21603,0,1,0,12223,0
21604,2,2,321,9108,0
21605,1,0,6784,0,0
21606,1,1,2826,1205,0
21607,1,1,786,326433,0
21608,1,2,1966,38141,0
21609,2,0,29187,0,0
21610,1,0,62,0,0
21611,1,0,3194,0,0
21612,1,1,81,783,0
21613,8,6,114340,299692,0
21614,2,2,4459,15202,0
21615,1,0,68,0,0
21616,1,0,20812,0,0
21617,1,0,15,0,0
21618,1,0,2522,0,0
21619,1,1,866,38834,0
21620,1,0,7901,0,0
21621,0,3,0,3126,0
21622,0,1,0,539,0
21623,0,2,0,136991,0
21624,0,1,0,85404,0
21625,0,1,0,620,0
21626,0,1,0,59,0
21627,0,1,0,433,0
21628,2,0,1476,0,0
21629,1,1,9364,6677,0
21630,2,1,99361,358,0
21631,1,1,115739,144,0
21632,2,0,79521,0,0
21633,1,0,1597,0,0
21634,0,8,0,161678,0
21635,2,7,7032,58061,0
21636,10,4,172570,31420,0
21637,1,0,1119,0,0
21638,1,1,30162,640,0
21639,0,2,0,8647,0
21640,0,1,0,8373,0
21641,0,1,0,234,0
21642,0,3,0,4129,0
21643,4,1,2242,42436,0
21644,0,1,0,64800,0
21645,0,2,0,2129,0
21646,0,2,0,3440,0
21647,0,4,0,20264,0
21648,0,3,0,5196,0
21649,0,1,0,43082,0
21650,0,1,0,4384,0
21651,0,1,0,2145,0
21652,0,1,0,16436,0
21653,1,1,1163,507054,0
21654,0,2,0,160614,0
21655,3,12,6557,1423444,0
21656,2,0,1347906,0,0
21657,1,1,87,6070,0
21658,1,0,1324,0,0
21659,1,0,41332,0,0
21660,1,0,1733,0,0
21661,1,2,3558,16619,0
21662,2,1,517,14624,0
21663,2,0,615,0,0
21664,0,1,0,3753,0
21665,0,1,0,386,0
21666,0,1,0,807145,0
21667,0,1,0,26001,0
21668,0,1,0,3283,0
21669,0,1,0,42,0
21670,0,1,0,32,0
21671,0,1,0,147820,0
21672,0,1,0,5729,0
21673,0,1,0,5928,0
21674,0,1,0,3987,0
21675,0,1,0,484,0
21676,0,1,0,375,0
21677,0,1,0,306,0
21678,0,2,0,41058,0
21679,0,1,0,11044,0
21680,0,1,0,1421,0
21681,0,1,0,30,0
21682,0,2,0,23202,0
21683,0,1,0,40,0
21684,0,1,0,1094,0
21685,0,2,0,14069,0
21686,0,1,0,51834,0
21687,0,1,0,152,0
21688,0,1,0,59391,0
21689,0,1,0,335,0
21690,0,1,0,910,0
21691,6,13,99730,2702218,0
21692,0,1,0,7568,0
21693,0,1,0,19826,0
21694,0,1,0,501,0
21695,0,1,0,627,0
21696,0,1,0,1130,0
21697,0,2,0,132027,0
21698,0,1,0,2494,0
21699,0,1,0,3089,0
21700,1,2,1582,3793,0
21701,0,1,0,34625,0
21702,0,1,0,102,0
21703,0,1,0,99,0
21704,0,1,0,81,0
21705,0,1,0,32856,0
21706,0,1,0,15599,0
21707,0,2,0,21411,0
21708,0,2,0,123273,0
21709,0,1,0,117063,0
21710,0,1,0,4,0
21711,0,3,0,130516,0
21712,21,1,1631867,2343,0
21713,0,1,0,2815,0
21714,0,1,0,12031,0
21715,0,4,0,43054,0
21716,1,4,868,20111,0
21717,1,1,42088,9886,0
21718,0,1,0,95,0
21719,0,2,0,3252,0
21720,0,2,0,246,0
21721,0,1,0,304,0
21722,0,1,0,1884,0
21723,3,2,1922,6417,0
21724,2,2,9061,295,0
21725,0,2,0,1234,0
21726,0,3,0,32439,0
21727,2,0,1254590,0,0
21728,0,1,0,5448,0
21729,1,0,21391,0,0
21730,1,0,681,0,0
21731,1,0,4648,0,0
21732,1,0,33,0,0
21733,1,0,278,0,0
21734,1,0,91,0,0
21735,1,0,62,0,0
21736,1,0,8838,0,0
21737,1,1,23,612,0
21738,0,1,0,35590,0
21739,0,2,0,8191,0
21740,0,1,0,456,0
21741,0,1,0,23932,0
21742,0,1,0,188,0
21743,1,1,12551,2074,0
21744,0,5,0,75613,0
21745,0,1,0,14822,0
21746,0,3,0,35468,0
21747,3,0,41972,0,0
21748,0,1,0,1204,0
21749,0,1,0,13329,0
21750,0,1,0,36875,0
21751,0,1,0,107,0
21752,0,6,0,108658,0
21753,1,1,520,195,0
21754,0,1,0,385,0
21755,0,1,0,36359,0
21756,0,1,0,50998,0
21757,1,1,41,4512,0
21758,0,1,0,1370,0
21759,1,1,3817,429,0
21760,1,1,716547,58,0
21761,0,1,0,462,0
21762,0,1,0,25410,0
21763,0,1,0,4470,0
21764,0,1,0,824,0
21765,0,2,0,75576,0
21766,0,1,0,17913,0
21767,0,1,0,412,0
21768,0,1,0,5645,0
21769,1,1,908,29302,0
21770,0,1,0,4657,0
21771,0,2,0,13026,0
21772,0,2,0,17103,0
21773,0,1,0,4369,0
21774,0,1,0,21282,0
21775,0,1,0,2056,0
21776,0,2,0,2048,0
21777,0,1,0,26090,0
21778,0,2,0,219204,0
21779,0,1,0,9644,0
21780,0,1,0,163,0
21781,0,1,0,745,0
21782,0,1,0,3911,0
21783,0,1,0,1568,0
21784,1,1,8633,5441,0
21785,0,1,0,6471,0
21786,1,2,703544,39759,0
21787,0,1,0,4813,0
21788,0,1,0,8205,0
21789,0,1,0,1886,0
21790,0,1,0,18040,0
21791,0,1,0,679,0
21792,0,1,0,542,0
21793,0,1,0,136460,0
21794,0,4,0,11845,0
21795,1,3,6168,21140,0
21796,1,4,6,169253,0
21797,1,0,24130,0,0
21798,1,1,690,16345,0
21799,1,1,20672,55,0
21800,0,1,0,33236,0
21801,0,1,0,252,0
21802,0,2,0,2400,0
21803,1,1,254,5017,0
21804,0,2,0,5404,0
21805,0,1,0,3279,0
21806,0,1,0,21959,0
21807,0,1,0,28360,0
21808,0,1,0,1,0
21809,0,1,0,3573,0
21810,0,2,0,6001,0
21811,10,2,87028,933,0
21812,0,1,0,714,0
21813,0,1,0,9860,0
21814,0,2,0,25513,0
21815,0,1,0,625,0
21816,0,2,0,30491,0
21817,0,1,0,1035,0
21818,0,1,0,10166,0
21819,0,1,0,900,0
21820,0,1,0,1410915,0
21821,0,1,0,109311,0
21822,0,2,0,53264,0
21823,0,1,0,773,0
21824,0,2,0,14604,0
21825,3,1,19150,47010,0
21826,0,1,0,92,0
21827,0,7,0,144939,0
21828,6,5,2717,908959,0
21829,0,1,0,4961,0
21830,0,1,0,44,0
21831,0,1,0,6289,0
21832,1,1,1949,35,0
21833,0,1,0,27,0
21834,0,1,0,29,0
21835,0,1,0,6110,0
21836,0,1,0,3567,0
21837,0,1,0,21384,0
21838,0,1,0,29,0
21839,1,1,147,4177,0
21840,0,1,0,582,0
21841,0,1,0,8008,0
21842,0,1,0,2197369,0
21843,0,1,0,8515,0
21844,0,3,0,45010,0
21845,8,0,419284,0,0
21846,0,1,0,3859,0
21847,0,1,0,8483,0
21848,0,1,0,262,0
21849,0,1,0,620,0
21850,0,1,0,3909,0
21851,0,1,0,2212,0
21852,0,1,0,144,0
21853,0,1,0,364,0
21854,0,2,0,84745,0
21855,0,2,0,38908,0
21856,0,1,0,708,0
21857,0,1,0,6576,0
21858,0,1,0,88649,0
21859,0,1,0,159,0
21860,0,7,0,448857,0
21861,1,4,114687,88627,0
21862,1,3,183,135612,0
21863,1,0,111109,0,0
21864,18,5,860161,83639,0
21865,1,3,41828,2497327,0
21866,2,4,1588,90519,0
21867,0,1,0,16243,0
21868,0,2,0,19294,0
21869,0,2,0,1670,0
21870,0,2,0,1903,0
21871,0,1,0,1521,0
21872,1,1,231108,156261,0
21873,0,3,0,9151,0
21874,0,1,0,34461,0
21875,0,2,0,478,0
21876,0,1,0,264,0
21877,0,1,0,720,0
21878,0,1,0,3140,0
21879,0,1,0,183,0
21880,0,1,0,802,0
21881,0,1,0,495,0
21882,0,1,0,15132,0
21883,0,1,0,4949,0
21884,0,1,0,13653,0
21885,0,1,0,39,0
21886,0,1,0,1883,0
21887,0,1,0,244,0
21888,0,5,0,28674,0
21889,1,1,3319,699,0
21890,2,0,3823,0,0
21891,1,0,11873,0,0
21892,1,0,10167,0,0
21893,0,1,0,362,0
21894,0,1,0,364,0
21895,0,1,0,30335,0
21896,0,1,0,1478,0
21897,0,1,0,1132,0
21898,0,1,0,28971,0
21899,0,2,0,602,0
21900,0,1,0,1117512,0
21901,0,1,0,5875,0
21902,0,1,0,318928,0
21903,0,1,0,24857,0
21904,0,3,0,6287,0
21905,4,3,1142117,30635,0
21906,0,3,0,8351,0
21907,0,3,0,8969,0
21908,2,1,340,162,0
21909,0,1,0,942,0
21910,0,1,0,1218,0
21911,0,1,0,7920,0
21912,0,1,0,616,0
21913,0,4,0,39533,0
21914,7,10,39415,22499,0
21915,2,4,29525,146024,0
21916,3,4,10251,41644,0
21917,0,3,0,60663,0
21918,0,1,0,914,0
21919,0,1,0,7573,0
21920,0,1,0,360,0
21921,0,4,0,28946,0
21922,0,1,0,871,0
21923,0,1,0,8490,0
21924,0,1,0,9915,0
21925,0,1,0,3357,0
21926,1,0,3116,0,0
21927,0,2,0,432782,0
21928,12,37,186505,1720001,0
21929,0,1,0,1560,0
21930,0,1,0,1404608,0
21931,0,1,0,35459,0
21932,0,1,0,1169,0
21933,0,1,0,8674,0
21934,0,1,0,714198,0
21935,0,1,0,763,0
21936,0,1,0,290,0
21937,0,1,0,4140,0
21938,0,1,0,17,0
21939,0,1,0,4607,0
21940,0,1,0,1031,0
21941,0,1,0,9222,0
21942,0,1,0,19012,0
21943,0,1,0,21358,0
21944,0,1,0,78,0
21945,0,1,0,409,0
21946,0,4,0,284186,0
21947,0,1,0,2964,0
21948,0,1,0,722,0
21949,0,1,0,399,0
21950,0,1,0,955,0
21951,0,1,0,3206,0
21952,0,1,0,40809,0
21953,0,1,0,668,0
21954,0,1,0,3262,0
21955,3,4,1450500,31021,0
21956,2,0,26376,0,0
21957,1,1,1065,1085672,0
21958,0,1,0,42,0
21959,0,1,0,611,0
21960,0,1,0,146,0
21961,0,1,0,53309,0
21962,0,1,0,3440,0
21963,0,1,0,18060,0
21964,0,1,0,1712,0
21965,0,1,0,914886,0
21966,0,1,0,454,0
21967,0,1,0,18,0
21968,0,1,0,517,0
21969,0,2,0,21189,0
21970,3,1,61697,300,0
21971,0,1,0,175187,0
21972,0,2,0,31060,0
21973,8,2,101994,347337,0
21974,0,1,0,413,0
21975,0,1,0,306,0
21976,0,1,0,1955,0
21977,0,1,0,466399,0
21978,0,1,0,1051,0
21979,0,4,0,24238,0
21980,0,1,0,691,0
21981,0,2,0,40435,0
21982,0,1,0,47399,0
21983,0,1,0,28196,0
21984,0,1,0,3558,0
21985,0,1,0,34574,0
21986,1,5,24619,162909,0
21987,1,4,137521,585709,0
21988,5,4,527155,179188,0
21989,2,0,18084,0,0
21990,0,2,0,768,0
21991,0,1,0,65763,0
21992,0,3,0,6357,0
21993,0,1,0,564,0
21994,0,1,0,15500,0
21995,0,1,0,1471,0
21996,0,1,0,5,0
21997,0,1,0,2526,0
21998,0,2,0,13840,0
21999,0,2,0,3333,0
22000,0,2,0,37777,0
22001,0,2,0,135655,0
22002,1,1,8433,171,0
22003,0,1,0,484,0
22004,0,1,0,84,0
22005,0,1,0,7785,0
22006,0,2,0,9921,0
22007,0,1,0,437,0
22008,0,1,0,13870,0
22009,0,1,0,9195,0
22010,0,1,0,230303,0
22011,0,1,0,96,0
22012,0,1,0,8612,0
22013,0,1,0,12170,0
22014,0,1,0,2297,0
22015,0,2,0,57138,0
22016,0,1,0,22113,0
22017,0,1,0,16508,0
22018,0,3,0,8962,0
22019,0,1,0,47,0
22020,0,1,0,156664,0
22021,0,1,0,2342,0
22022,0,1,0,1190,0
22023,0,2,0,294,0
22024,0,1,0,631,0
22025,0,4,0,20606,0
22026,0,2,0,19792,0
22027,0,1,0,1438,0
22028,0,1,0,1152,0
22029,0,1,0,88,0
22030,0,1,0,2328,0
22031,0,1,0,36,0
22032,1,2,1194,56388,0
22033,2,0,101819,0,0
22034,0,1,0,2363,0
22035,0,2,0,6308,0
22036,0,2,0,21634,0
22037,0,1,0,393,0
22038,0,1,0,23535,0
22039,0,2,0,1502,0
22040,0,3,0,16746,0
22041,3,3,8860,83393,0
22042,0,2,0,19101,0
22043,0,2,0,1590,0
22044,0,1,0,162,0
22045,0,2,0,53,0
22046,0,2,0,1678,0
22047,0,1,0,1336,0
22048,0,7,0,10716,0
22049,0,1,0,122,0
22050,0,2,0,1349,0
22051,0,1,0,29,0
22052,0,2,0,5001,0
22053,0,1,0,20414,0
22054,0,1,0,28,0
22055,0,1,0,1546,0
22056,0,1,0,322,0
22057,0,1,0,1874,0
22058,0,2,0,83311,0
22059,0,1,0,1664,0
22060,0,1,0,4442,0
22061,0,1,0,7590,0
22062,0,1,0,83312,0
22063,0,1,0,193,0
22064,0,3,0,1913,0
22065,1,1,83,618,0
22066,0,1,0,61,0
22067,0,1,0,57,0
22068,0,1,0,28939,0
22069,0,1,0,333,0
22070,0,1,0,23,0
22071,0,1,0,6740,0
22072,0,3,0,5121,0
22073,0,2,0,14595,0
22074,0,1,0,155306,0
22075,0,1,0,258,0
22076,0,1,0,399,0
22077,0,7,0,23130,0
22078,4,0,1093016,0,0
22079,3,6,15031,22199,0
22080,1,2,739,1379,0
22081,1,0,9206,0,0
22082,0,1,0,1764907,0
22083,0,1,0,485,0
22084,0,2,0,12031,0
22085,0,1,0,355,0
22086,0,2,0,669,0
22087,0,1,0,35659,0
22088,0,1,0,300156,0
22089,0,1,0,2700,0
22090,0,1,0,3967,0
22091,0,1,0,2338,0
22092,0,1,0,147,0
22093,0,4,0,60697,0
22094,1,0,33853,0,0
22095,0,1,0,962,0
22096,0,1,0,4207,0
22097,0,1,0,7641,0
22098,0,1,0,29957,0
22099,1,1,989,109807,0
22100,0,6,0,21597,0
22101,0,2,0,96541,0
22102,0,2,0,6878,0
22103,0,3,0,304,0
22104,0,1,0,26244,0
22105,0,1,0,478,0
22106,0,1,0,4461,0
22107,0,1,0,31509,0
22108,0,2,0,2023376,0
22109,0,1,0,1425,0
22110,0,1,0,3823,0
22111,0,2,0,2036,0
22112,0,1,0,1552,0
22113,0,1,0,904,0
22114,0,1,0,5236,0
22115,0,2,0,36736,0
22116,0,2,0,9058,0
22117,7,8,12442,154350,0
22118,0,1,0,17825,0
22119,0,1,0,27087,0
22120,0,1,0,10,0
22121,0,1,0,295,0
22122,0,1,0,32652,0
22123,1,1,726,26,0
22124,0,2,0,392,0
22125,0,1,0,492,0
22126,0,1,0,203,0
22127,0,2,0,15786,0
22128,2,2,1852,3250,0
22129,0,1,0,805,0
22130,0,1,0,194,0
22131,0,1,0,12234,0
22132,0,1,0,982,0
22133,0,1,0,2560,0
22134,0,1,0,54,0
22135,0,1,0,191,0
22136,0,1,0,55,0
22137,0,1,0,11,0
22138,0,1,0,15219,0
22139,0,1,0,19953,0
22140,0,1,0,74,0
22141,0,2,0,58498,0
22142,0,1,0,1132,0
22143,0,2,0,100415,1
22144,0,1,0,992,0
22145,0,1,0,55,0
22146,0,1,0,476,0
22147,0,1,0,206,0
22148,0,1,0,12,0
22149,0,1,0,3607,0
22150,0,1,0,852,0
22151,0,1,0,920,0
22152,0,3,0,136817,0
22153,0,1,0,456,0
22154,0,1,0,7271,0
22155,0,1,0,165,0
22156,0,1,0,28226,0
22157,0,1,0,2039,0
22158,1,1,6873,131,0
22159,0,2,0,49163,0
22160,0,2,0,46938,0
22161,0,2,0,546,0
22162,1,0,177,0,0
22163,0,1,0,5236,0
22164,0,1,0,339,0
22165,0,1,0,15385,0
22166,0,1,0,275,0
22167,0,1,0,1287,0
22168,0,2,0,3034,0
22169,0,1,0,201,0
22170,0,1,0,646,0
22171,0,1,0,3036,0
22172,0,1,0,27,0
22173,0,1,0,8139,0
22174,0,2,0,37578,0
22175,0,1,0,3233,0
22176,0,1,0,923,0
22177,0,1,0,721,0
22178,0,1,0,272,0
22179,0,1,0,2968,0
22180,0,1,0,1765,0
22181,0,1,0,40,0
22182,0,1,0,160,0
22183,0,1,0,186,0
22184,0,1,0,2658,0
22185,0,3,0,907221,0
22186,0,1,0,126,0
22187,0,1,0,31474,0
22188,0,1,0,1125,0
22189,0,1,0,16124,0
22190,0,1,0,181848,0
22191,0,1,0,12493,0
22192,0,1,0,7460,0
22193,0,2,0,6321,0
22194,0,1,0,2276,0
22195,0,1,0,4493,0
22196,1,1,101,36,0
22197,0,1,0,13650,0
22198,2,1,11909,5891,0
22199,0,1,0,1962,0
22200,0,2,0,10471,0
22201,0,1,0,1579,0
22202,0,1,0,69095,0
22203,0,1,0,11035,0
22204,0,1,0,2171,0
22205,0,1,0,1190,0
22206,0,1,0,17132,0
22207,0,1,0,20,0
22208,0,1,0,6778,0
22209,0,2,0,79,0
22210,6,3,45833,45058,0
22211,0,1,0,22335,0
22212,0,1,0,9086,0
22213,0,1,0,5902,0
22214,0,1,0,4656,0
22215,2,1,63161,222,0
22216,0,1,0,2476,0
22217,0,1,0,8,0
22218,0,1,0,994,0
22219,0,2,0,693,0
22220,0,1,0,14,0
22221,0,1,0,32,0
22222,0,1,0,6791,0
22223,2,2,1905,25321,0
22224,4,0,31574,0,0
22225,0,2,0,2200,0
22226,2,1,3050,189445,0
22227,0,1,0,41,0
22228,0,1,0,4710,0
22229,6,4,93189,10201,0
22230,2,0,9928,0,0
22231,2,1,1223,10754,0
22232,1,2,27,918,0
22233,0,5,0,10564,0
22234,2,0,17583,0,0
22235,1,0,5306,0,0
22236,0,8,0,11104,0
22237,1,0,7771,0,0
22238,1,0,631,0,0
22239,2,1,13034,1828,0
