,f_degree_in,f_degree_out,f_amount_in,f_amount_out,f_nr_trans_in,f_nr_trans_out,f_ego_nr_nodes,f_ego_nr_edges,f_egored_degree_in,f_egored_degree_out,f_egored_amount_in,f_egored_amount_out,f_egored_nr_trans_in,f_egored_nr_trans_out,f_egored_nr_nodes,f_egored_nr_edges,f_rwalk_start_amount,f_rwalk_transfer_out,f_rwalk_out_back,f_rwalk_out_back_max,f_rwalk_end_amount,f_rwalk_transfer_in,f_rwalk_in_back,f_rwalk_in_back_max
43931,1.0,0.0,305.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.0,305.0,0.0,0.0
43932,1.0,3.0,10310.0,5205.0,1.0,3.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1837.94,1490.18,0.0,0.0,10310.0,10310.0,0.0,0.0
43933,2.0,0.0,4597.0,0.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2589.77,2589.77,0.0,0.0
43934,2.0,2.0,8936.0,12544.0,2.0,2.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6178.84,6178.84,0.0,0.0,4299.36,4299.36,0.0,0.0
43935,1.0,0.0,273249.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273249.0,273249.0,0.0,0.0
43936,1.0,1.0,227086.0,1206.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1206.0,1206.0,0.0,0.0,227086.0,227086.0,0.0,0.0
43937,1.0,0.0,99.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,99.0,0.0,0.0
43938,1.0,0.0,17684.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17684.0,17684.0,0.0,0.0
43939,1.0,1.0,353.0,26091.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26091.0,26091.0,0.0,0.0,353.0,353.0,0.0,0.0
43940,1.0,0.0,12111.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12111.0,12111.0,0.0,0.0
43941,0.0,1.0,0.0,752.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,752.0,339.7,0.0,0.0,0.0,0.0,0.0,0.0
43942,0.0,1.0,0.0,150.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0
43943,0.0,1.0,0.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
43944,0.0,1.0,0.0,4952.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4952.0,587.0,0.0,0.0,0.0,0.0,0.0,0.0
43945,1.0,3.0,635.0,24015.0,1.0,3.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8610.48,4206.76,0.0,0.0,635.0,635.0,0.0,0.0
43946,1.0,0.0,141.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,141.0,0.0,0.0
43947,0.0,8.0,0.0,329987.0,0.0,8.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,49674.17,49674.17,0.0,0.0,0.0,0.0,0.0,0.0
43948,1.0,0.0,3375.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3375.0,3375.0,0.0,0.0
43949,1.0,0.0,143012.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143012.0,143012.0,0.0,0.0
43950,1.0,0.0,37821.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37821.0,37821.0,0.0,0.0
43951,0.0,1.0,0.0,221.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,196.7,0.0,0.0,0.0,0.0,0.0,0.0
43952,0.0,1.0,0.0,2940.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2940.0,1100.07,0.0,0.0,0.0,0.0,0.0,0.0
43953,0.0,1.0,0.0,3725.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3725.0,1349.93,0.0,0.0,0.0,0.0,0.0,0.0
43954,0.0,1.0,0.0,25998.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25998.0,2279.97,0.0,0.0,0.0,0.0,0.0,0.0
43955,0.0,1.0,0.0,7963.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7963.0,1723.85,0.0,0.0,0.0,0.0,0.0,0.0
43956,0.0,1.0,0.0,81.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,77.49,0.0,0.0,0.0,0.0,0.0,0.0
43957,0.0,1.0,0.0,21602.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21602.0,2033.23,0.0,0.0,0.0,0.0,0.0,0.0
43958,0.0,1.0,0.0,24.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.64,0.0,0.0,0.0,0.0,0.0,0.0
43959,0.0,1.0,0.0,1359.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1359.0,758.87,0.0,0.0,0.0,0.0,0.0,0.0
43960,0.0,1.0,0.0,24.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.7,0.0,0.0,0.0,0.0,0.0,0.0
43961,0.0,1.0,0.0,29540.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29540.0,2190.57,0.0,0.0,0.0,0.0,0.0,0.0
43962,0.0,1.0,0.0,26.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,25.63,0.0,0.0,0.0,0.0,0.0,0.0
43963,0.0,1.0,0.0,84416.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84416.0,10749.69,0.0,0.0,0.0,0.0,0.0,0.0
43964,0.0,1.0,0.0,38836.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38836.0,6686.57,0.0,0.0,0.0,0.0,0.0,0.0
43965,0.0,1.0,0.0,1066.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1066.0,840.55,0.0,0.0,0.0,0.0,0.0,0.0
43966,0.0,1.0,0.0,29918.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29918.0,8648.67,0.0,0.0,0.0,0.0,0.0,0.0
43967,1.0,0.0,104.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,104.0,0.0,0.0
43968,0.0,2.0,0.0,1999.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,961.01,944.18,0.0,0.0,0.0,0.0,0.0,0.0
43969,0.0,1.0,0.0,40241.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40241.0,4284.52,0.0,0.0,0.0,0.0,0.0,0.0
43970,0.0,1.0,0.0,9983.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9983.0,185.39,0.0,0.0,0.0,0.0,0.0,0.0
43971,0.0,1.0,0.0,3389.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3389.0,200.77,0.0,0.0,0.0,0.0,0.0,0.0
43972,0.0,1.0,0.0,2363.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2363.0,210.85,0.0,0.0,0.0,0.0,0.0,0.0
43973,0.0,1.0,0.0,617.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,617.0,200.43,0.0,0.0,0.0,0.0,0.0,0.0
43974,0.0,1.0,0.0,102.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,85.34,0.0,0.0,0.0,0.0,0.0,0.0
43975,0.0,1.0,0.0,4680.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4680.0,185.19,0.0,0.0,0.0,0.0,0.0,0.0
43976,0.0,1.0,0.0,642.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642.0,166.32,0.0,0.0,0.0,0.0,0.0,0.0
43977,0.0,1.0,0.0,1383.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1383.0,194.03,0.0,0.0,0.0,0.0,0.0,0.0
43978,0.0,1.0,0.0,4414.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4414.0,206.67,0.0,0.0,0.0,0.0,0.0,0.0
43979,0.0,1.0,0.0,4376.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4376.0,196.29,0.0,0.0,0.0,0.0,0.0,0.0
43980,0.0,1.0,0.0,7549.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7549.0,3086.14,0.0,0.0,0.0,0.0,0.0,0.0
43981,0.0,1.0,0.0,748.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,748.0,660.79,0.0,0.0,0.0,0.0,0.0,0.0
43982,0.0,1.0,0.0,3732.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3732.0,1341.71,0.0,0.0,0.0,0.0,0.0,0.0
43983,0.0,1.0,0.0,13079.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13079.0,2734.37,0.0,0.0,0.0,0.0,0.0,0.0
43984,2.0,2.0,385367.0,80295.0,2.0,2.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,40147.5,40147.5,0.0,0.0,188892.03,188892.03,0.0,0.0
43985,0.0,1.0,0.0,409.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409.0,336.28,0.0,0.0,0.0,0.0,0.0,0.0
43986,0.0,1.0,0.0,34.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,33.92,0.0,0.0,0.0,0.0,0.0,0.0
43987,0.0,1.0,0.0,395.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.0,395.0,0.0,0.0,0.0,0.0,0.0,0.0
43988,1.0,4.0,59853.0,106103.0,1.0,4.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,30628.15,30349.57,0.0,0.0,59853.0,59853.0,0.0,0.0
43989,2.0,0.0,107278.0,0.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,56678.24,33125.04,0.0,0.0
43990,0.0,1.0,0.0,59853.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59853.0,13890.9,0.0,0.0,0.0,0.0,0.0,0.0
43991,0.0,1.0,0.0,14488.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14488.0,5343.43,0.0,0.0,0.0,0.0,0.0,0.0
43992,0.0,2.0,0.0,856.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,458.56,458.18,0.0,0.0,0.0,0.0,0.0,0.0
43993,1.0,0.0,810.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810.0,810.0,0.0,0.0
43994,0.0,1.0,0.0,7835.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7835.0,3531.37,0.0,0.0,0.0,0.0,0.0,0.0
43995,0.0,2.0,0.0,73604.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34261.52,32916.46,0.0,0.0,0.0,0.0,0.0,0.0
43996,3.0,0.0,85109.0,0.0,3.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,28098.8,28098.8,0.0,0.0
43997,0.0,1.0,0.0,6274.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6274.0,2717.92,0.0,0.0,0.0,0.0,0.0,0.0
43998,0.0,1.0,0.0,503814.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,503814.0,46317.34,0.0,0.0,0.0,0.0,0.0,0.0
43999,0.0,1.0,0.0,344.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.0,292.18,0.0,0.0,0.0,0.0,0.0,0.0
44000,0.0,1.0,0.0,3813.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3813.0,1989.35,0.0,0.0,0.0,0.0,0.0,0.0
44001,0.0,2.0,0.0,182220.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,94654.56,94290.47,0.0,0.0,0.0,0.0,0.0,0.0
44002,1.0,0.0,179724.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179724.0,179724.0,0.0,0.0
44003,0.0,1.0,0.0,358.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358.0,358.0,0.0,0.0,0.0,0.0,0.0,0.0
44004,1.0,1.0,348.0,188548.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,188548.0,81.1,0.0,0.0,348.0,348.0,0.0,0.0
44005,0.0,1.0,0.0,2213.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2213.0,1186.56,0.0,0.0,0.0,0.0,0.0,0.0
44006,0.0,1.0,0.0,198.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0,148.37,0.0,0.0,0.0,0.0,0.0,0.0
44007,0.0,1.0,0.0,12.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,11.45,0.0,0.0,0.0,0.0,0.0,0.0
44008,1.0,1.0,2839.0,3443.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3443.0,1520.92,0.0,0.0,2839.0,2839.0,0.0,0.0
44009,0.0,1.0,0.0,5.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.82,0.0,0.0,0.0,0.0,0.0,0.0
44010,0.0,1.0,0.0,2243.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2243.0,932.42,0.0,0.0,0.0,0.0,0.0,0.0
44011,1.0,1.0,18.0,115.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,115.0,109.41,0.0,0.0,18.0,18.0,0.0,0.0
44012,0.0,1.0,0.0,2991.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2991.0,1468.14,0.0,0.0,0.0,0.0,0.0,0.0
44013,0.0,1.0,0.0,217.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,196.7,0.0,0.0,0.0,0.0,0.0,0.0
44014,1.0,1.0,872.0,18.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,18.0,0.0,0.0,872.0,872.0,0.0,0.0
44015,0.0,1.0,0.0,872.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,872.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
44016,0.0,1.0,0.0,2474.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2474.0,1728.4,0.0,0.0,0.0,0.0,0.0,0.0
44017,0.0,2.0,0.0,16800.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8380.04,6464.99,0.0,0.0,0.0,0.0,0.0,0.0
44018,1.0,0.0,7901.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7901.0,7901.0,0.0,0.0
44019,0.0,2.0,0.0,630.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,312.0,312.0,0.0,0.0,0.0,0.0,0.0,0.0
44020,0.0,3.0,0.0,24078.0,0.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7716.76,7716.76,0.0,0.0,0.0,0.0,0.0,0.0
44021,1.0,0.0,20737.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20737.0,20737.0,0.0,0.0
44022,0.0,1.0,0.0,138.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0
44023,0.0,1.0,0.0,24510.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24510.0,1060.57,0.0,0.0,0.0,0.0,0.0,0.0
44024,0.0,3.0,0.0,12798.0,0.0,3.0,4.0,4.0,0.0,2.0,0.0,12668.0,0.0,2.0,3.0,3.0,4942.62,4942.62,0.0,0.0,0.0,0.0,0.0,0.0
44025,1.0,1.0,6248.0,166.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,166.0,144.65,0.0,0.0,6248.0,307.0,0.0,0.0
44026,0.0,1.0,0.0,4739.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4739.0,1927.07,0.0,0.0,0.0,0.0,0.0,0.0
44027,0.0,1.0,0.0,334.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.0,223.8,0.0,0.0,0.0,0.0,0.0,0.0
44028,0.0,1.0,0.0,397.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397.0,275.72,0.0,0.0,0.0,0.0,0.0,0.0
44029,0.0,1.0,0.0,5996.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5996.0,1427.13,0.0,0.0,0.0,0.0,0.0,0.0
44030,0.0,1.0,0.0,218.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,218.0,0.0,0.0,0.0,0.0,0.0,0.0
44031,1.0,0.0,5233.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5233.0,2409.34,0.0,0.0
44032,0.0,2.0,0.0,9015.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4223.16,4223.16,0.0,0.0,0.0,0.0,0.0,0.0
44033,0.0,2.0,0.0,10818.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5750.2,5750.2,0.0,0.0,0.0,0.0,0.0,0.0
44034,6.0,0.0,237524.0,0.0,6.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,30851.32,30851.32,0.0,0.0
44035,0.0,2.0,0.0,115.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,56.33,56.33,0.0,0.0,0.0,0.0,0.0,0.0
44036,1.0,0.0,9978.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9978.0,3674.14,0.0,0.0
44037,1.0,1.0,3400.0,1942.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1942.0,1942.0,0.0,0.0,3400.0,1585.49,0.0,0.0
44038,0.0,1.0,0.0,90.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0
44039,0.0,1.0,0.0,1336.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1336.0,1336.0,0.0,0.0,0.0,0.0,0.0,0.0
44040,0.0,1.0,0.0,798.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.0,798.0,0.0,0.0,0.0,0.0,0.0,0.0
44041,0.0,1.0,0.0,1280.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1280.0,1280.0,0.0,0.0,0.0,0.0,0.0,0.0
44042,0.0,1.0,0.0,235635.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235635.0,235635.0,0.0,0.0,0.0,0.0,0.0,0.0
44043,0.0,1.0,0.0,522.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522.0,522.0,0.0,0.0,0.0,0.0,0.0,0.0
44044,0.0,1.0,0.0,210735.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210735.0,210735.0,0.0,0.0,0.0,0.0,0.0,0.0
44045,0.0,1.0,0.0,2323.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2323.0,2323.0,0.0,0.0,0.0,0.0,0.0,0.0
44046,14.0,16.0,205759.0,181425.0,14.0,16.0,30.0,29.0,1.0,1.0,1463.0,4395.0,1.0,1.0,2.0,1.0,14250.32,13944.6,87.78,1463.0,13798.2,13794.87,146.3,1463.0
44047,1.0,0.0,1998.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1998.0,1328.98,0.0,0.0
44048,1.0,0.0,44.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,41.6,0.0,0.0
44049,1.0,0.0,188.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,148.67,0.0,0.0
44050,1.0,0.0,4041.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4041.0,1627.76,0.0,0.0
44051,1.0,0.0,25.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,24.93,0.0,0.0
44052,1.0,0.0,1205.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1205.0,776.99,0.0,0.0
44053,1.0,0.0,371.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371.0,262.93,0.0,0.0
44054,1.0,0.0,14988.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14988.0,3898.01,0.0,0.0
44055,1.0,0.0,50084.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50084.0,10355.09,0.0,0.0
44056,1.0,0.0,679.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,679.0,429.29,0.0,0.0
44057,5.0,4.0,184544.0,234378.0,5.0,4.0,7.0,16.0,4.0,4.0,184179.0,234378.0,4.0,4.0,6.0,15.0,62004.81,6805.39,6186.25,49789.0,36491.69,12487.08,9909.65,61986.0
44058,1.0,0.0,72439.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72439.0,10296.59,0.0,0.0
44059,1.0,0.0,15.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0
44060,1.0,1.0,4395.0,1463.0,1.0,1.0,2.0,1.0,1.0,1.0,4395.0,1463.0,1.0,1.0,2.0,1.0,1463.0,910.8,87.78,1463.0,4395.0,1983.18,87.78,1463.0
44061,0.0,1.0,0.0,135956.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135956.0,10952.68,0.0,0.0,0.0,0.0,0.0,0.0
44062,0.0,1.0,0.0,1125.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1125.0,710.48,0.0,0.0,0.0,0.0,0.0,0.0
44063,0.0,2.0,0.0,151.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,75.5,54.14,0.0,0.0,0.0,0.0,0.0,0.0
44064,1.0,2.0,814535.0,1031.0,1.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,518.08,446.33,0.0,0.0,814535.0,814535.0,0.0,0.0
44065,1.0,0.0,494.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,494.0,494.0,0.0,0.0
